id,keyword_id,count,not_found_count,created_at
3555,500,0,81,2022-6-18
3556,166,0,46,2022-5-2
3557,577,0,4,2022-6-24
3558,877,41,0,2022-3-4
3559,276,0,49,2022-4-21
3560,820,46,0,2022-6-8
3561,747,56,0,2022-5-27
3562,627,64,0,2022-1-27
3563,547,0,14,2022-2-25
3564,318,51,0,2022-4-23
3565,484,34,0,2022-2-5
3566,359,0,72,2022-2-23
3567,870,0,4,2022-5-22
3568,374,17,0,2022-2-1
3569,347,0,54,2022-5-18
3570,101,38,0,2022-5-15
3571,627,7,0,2022-3-9
3572,462,38,0,2022-3-19
3573,618,0,3,2022-1-3
3574,943,0,2,2022-5-18
3575,132,42,0,2022-1-10
3576,272,0,63,2022-4-10
3577,748,14,0,2022-3-11
3578,326,34,0,2022-3-7
3579,128,0,70,2022-2-16
3580,924,0,40,2022-1-1
3581,67,2,0,2022-1-26
3582,694,0,73,2022-6-6
3583,368,24,0,2022-1-12
3584,222,0,91,2022-2-10
3585,701,0,15,2022-4-1
3586,560,46,0,2022-4-21
3587,764,0,52,2022-2-25
3588,812,0,7,2022-6-22
3589,734,84,0,2022-2-2
3590,595,0,5,2022-1-20
3591,391,39,0,2022-6-18
3592,535,0,70,2022-2-14
3593,565,0,72,2022-1-10
3594,109,18,0,2022-2-20
3595,413,0,61,2022-2-19
3596,441,0,60,2022-4-14
3597,129,47,0,2022-6-12
3598,823,63,0,2022-4-23
3599,53,26,0,2022-3-23
3600,939,93,0,2022-1-25
3601,645,92,0,2022-3-20
3602,221,71,0,2022-4-26
3603,834,27,0,2022-4-4
3604,490,30,0,2022-1-5
3605,582,0,76,2022-3-2
3606,797,95,0,2022-2-3
3607,364,6,0,2022-3-27
3608,666,91,0,2022-5-1
3609,138,63,0,2022-6-8
3610,135,13,0,2022-4-25
3611,58,0,65,2022-2-20
3612,724,41,0,2022-3-5
3613,636,45,0,2022-1-7
3614,50,46,0,2022-2-11
3615,388,0,98,2022-1-2
3616,363,22,0,2022-2-11
3617,267,0,63,2022-3-27
3618,76,92,0,2022-4-5
3619,337,0,70,2022-1-27
3620,785,66,0,2022-5-12
3621,454,0,13,2022-5-6
3622,567,0,53,2022-2-11
3623,508,66,0,2022-5-15
3624,390,0,14,2022-2-21
3625,969,0,10,2022-6-13
3626,190,0,48,2022-4-13
3627,270,53,0,2022-5-26
3628,592,0,48,2022-5-23
3629,276,0,75,2022-5-25
3630,515,0,82,2022-5-4
3631,988,93,0,2022-6-3
3632,562,0,71,2022-2-11
3633,546,49,0,2022-4-18
3634,952,0,30,2022-3-23
3635,109,47,0,2022-5-22
3636,594,18,0,2022-2-23
3637,53,0,46,2022-5-17
3638,320,0,74,2022-4-16
3639,663,74,0,2022-4-18
3640,440,0,51,2022-5-8
3641,155,0,76,2022-4-26
3642,990,0,47,2022-1-16
3643,407,0,48,2022-2-27
3644,631,0,36,2022-5-20
3645,978,86,0,2022-5-5
3646,10,0,80,2022-5-26
3647,637,0,56,2022-3-6
3648,638,32,0,2022-5-17
3649,276,0,93,2022-4-6
3650,872,0,66,2022-5-4
3651,962,0,22,2022-3-25
3652,841,0,52,2022-6-23
3653,876,3,0,2022-4-9
3654,524,0,51,2022-5-23
3655,884,0,45,2022-2-10
3656,306,0,93,2022-4-10
3657,478,0,48,2022-3-15
3658,185,51,0,2022-5-17
3659,213,0,87,2022-2-23
3660,996,44,0,2022-6-2
3661,563,29,0,2022-1-22
3662,698,41,0,2022-5-21
3663,175,0,68,2022-4-23
3664,812,57,0,2022-5-23
3665,879,62,0,2022-2-26
3666,264,0,26,2022-5-9
3667,686,57,0,2022-2-22
3668,533,11,0,2022-3-9
3669,491,20,0,2022-5-1
3670,598,0,4,2022-2-27
3671,599,49,0,2022-3-12
3672,27,61,0,2022-4-3
3673,989,0,33,2022-2-6
3674,809,83,0,2022-1-22
3675,938,0,47,2022-3-8
3676,119,91,0,2022-5-3
3677,719,0,87,2022-2-26
3678,476,0,32,2022-3-21
3679,885,0,55,2022-5-25
3680,718,0,58,2022-1-1
3681,616,6,0,2022-6-6
3682,672,82,0,2022-6-5
3683,872,12,0,2022-3-20
3684,365,48,0,2022-1-19
3685,932,0,10,2022-3-5
3686,720,0,52,2022-1-15
3687,518,0,93,2022-6-3
3688,621,0,18,2022-3-10
3689,153,4,0,2022-1-6
3690,261,0,65,2022-2-9
3691,69,0,22,2022-4-14
3692,344,27,0,2022-3-20
3693,172,100,0,2022-2-4
3694,420,22,0,2022-4-23
3695,819,70,0,2022-6-20
3696,326,61,0,2022-4-8
3697,780,0,23,2022-6-24
3698,79,0,77,2022-6-12
3699,795,42,0,2022-3-22
3700,150,5,0,2022-5-18
3701,192,0,52,2022-6-23
3702,997,0,20,2022-6-9
3703,350,25,0,2022-3-19
3704,116,0,27,2022-1-2
3705,861,0,31,2022-4-24
3706,683,38,0,2022-1-23
3707,702,0,11,2022-1-23
3708,880,0,62,2022-6-4
3709,90,82,0,2022-4-18
3710,727,6,0,2022-6-3
3711,68,47,0,2022-3-23
3712,777,37,0,2022-6-26
3713,986,0,30,2022-4-3
3714,978,75,0,2022-5-3
3715,272,0,79,2022-5-13
3716,587,34,0,2022-2-8
3717,980,9,0,2022-5-24
3718,967,0,5,2022-6-13
3719,233,0,89,2022-4-17
3720,892,49,0,2022-5-17
3721,83,93,0,2022-1-19
3722,893,0,69,2022-2-11
3723,570,0,39,2022-2-21
3724,526,0,54,2022-1-12
3725,909,0,7,2022-1-12
3726,421,38,0,2022-6-9
3727,601,0,13,2022-1-2
3728,251,0,23,2022-6-2
3729,493,33,0,2022-5-25
3730,237,65,0,2022-5-3
3731,686,12,0,2022-6-26
3732,507,0,59,2022-6-3
3733,808,0,86,2022-3-8
3734,809,0,24,2022-5-25
3735,149,90,0,2022-1-17
3736,121,91,0,2022-6-7
3737,821,77,0,2022-4-7
3738,551,0,73,2022-3-1
3739,921,0,33,2022-4-3
3740,140,0,55,2022-1-9
3741,165,0,95,2022-2-3
3742,281,0,19,2022-5-18
3743,624,0,27,2022-6-18
3744,767,52,0,2022-2-13
3745,752,0,74,2022-5-21
3746,126,25,0,2022-1-13
3747,174,0,4,2022-6-2
3748,557,0,89,2022-3-4
3749,860,0,24,2022-1-11
3750,59,0,31,2022-6-25
3751,952,8,0,2022-3-19
3752,198,12,0,2022-5-9
3753,500,0,1,2022-4-21
3754,100,0,50,2022-1-6
3755,881,30,0,2022-3-24
3756,150,0,68,2022-6-13
3757,901,0,31,2022-1-23
3758,56,0,28,2022-4-14
3759,347,43,0,2022-2-26
3760,231,0,75,2022-4-5
3761,259,0,73,2022-3-4
3762,956,91,0,2022-4-17
3763,282,0,97,2022-5-27
3764,2,84,0,2022-1-10
3765,475,0,1,2022-6-11
3766,446,0,34,2022-1-14
3767,772,0,27,2022-1-12
3768,683,4,0,2022-2-4
3769,448,0,64,2022-5-7
3770,930,0,54,2022-5-18
3771,577,0,69,2022-6-23
3772,593,0,24,2022-5-18
3773,969,0,60,2022-6-14
3774,2,10,0,2022-3-6
3775,304,84,0,2022-4-24
3776,887,0,57,2022-6-24
3777,575,93,0,2022-3-15
3778,45,8,0,2022-4-17
3779,505,21,0,2022-3-22
3780,595,0,68,2022-1-5
3781,533,62,0,2022-4-8
3782,810,51,0,2022-6-21
3783,301,0,29,2022-3-11
3784,371,29,0,2022-3-26
3785,593,0,89,2022-3-3
3786,299,71,0,2022-2-9
3787,534,86,0,2022-1-23
3788,589,0,51,2022-5-10
3789,121,71,0,2022-1-23
3790,505,0,2,2022-4-4
3791,798,0,31,2022-5-27
3792,180,61,0,2022-1-18
3793,338,68,0,2022-4-10
3794,876,0,32,2022-4-20
3795,927,0,95,2022-3-13
3796,962,85,0,2022-1-12
3797,355,0,63,2022-6-13
3798,349,36,0,2022-2-16
3799,789,0,35,2022-5-9
3800,700,0,95,2022-2-21
3801,523,78,0,2022-4-17
3802,310,8,0,2022-3-24
3803,641,98,0,2022-4-21
3804,100,0,59,2022-5-2
3805,80,78,0,2022-1-5
3806,168,0,11,2022-2-2
3807,941,0,87,2022-2-2
3808,537,0,81,2022-2-16
3809,47,0,8,2022-5-22
3810,347,0,44,2022-1-3
3811,288,0,21,2022-5-1
3812,229,76,0,2022-1-13
3813,276,25,0,2022-2-27
3814,287,46,0,2022-5-17
3815,130,35,0,2022-3-11
3816,248,0,85,2022-1-5
3817,407,69,0,2022-1-15
3818,822,0,11,2022-6-18
3819,999,86,0,2022-6-19
3820,758,62,0,2022-6-5
3821,769,0,49,2022-5-8
3822,868,30,0,2022-4-9
3823,806,0,97,2022-6-8
3824,485,54,0,2022-4-1
3825,966,0,6,2022-2-3
3826,772,99,0,2022-5-1
3827,441,34,0,2022-4-24
3828,512,0,5,2022-4-10
3829,677,0,55,2022-6-1
3830,42,0,95,2022-3-1
3831,572,42,0,2022-6-1
3832,771,0,67,2022-5-8
3833,286,43,0,2022-5-20
3834,902,44,0,2022-2-2
3835,798,0,27,2022-1-15
3836,57,0,1,2022-5-11
3837,255,0,86,2022-2-7
3838,985,0,73,2022-6-6
3839,405,78,0,2022-5-12
3840,957,0,19,2022-2-23
3841,313,16,0,2022-1-10
3842,345,0,2,2022-4-27
3843,624,29,0,2022-6-20
3844,201,0,99,2022-2-26
3845,693,0,63,2022-4-13
3846,298,0,44,2022-1-14
3847,839,23,0,2022-1-1
3848,257,15,0,2022-3-15
3849,851,0,67,2022-1-27
3850,634,0,21,2022-3-26
3851,266,0,44,2022-5-22
3852,561,92,0,2022-2-20
3853,570,0,45,2022-3-21
3854,814,0,45,2022-4-14
3855,551,61,0,2022-6-18
3856,566,71,0,2022-3-25
3857,708,0,99,2022-3-25
3858,771,0,52,2022-2-2
3859,291,8,0,2022-6-12
3860,134,0,42,2022-5-13
3861,314,5,0,2022-4-20
3862,122,0,68,2022-6-12
3863,56,0,24,2022-1-2
3864,543,0,14,2022-5-6
3865,407,4,0,2022-4-19
3866,351,0,56,2022-2-17
3867,773,0,28,2022-5-9
3868,573,60,0,2022-2-4
3869,867,0,87,2022-3-13
3870,386,30,0,2022-6-26
3871,164,0,80,2022-2-25
3872,371,64,0,2022-3-23
3873,491,19,0,2022-5-17
3874,827,0,32,2022-5-25
3875,104,0,84,2022-2-6
3876,20,0,88,2022-6-23
3877,279,68,0,2022-2-7
3878,758,85,0,2022-5-19
3879,636,67,0,2022-4-11
3880,651,0,24,2022-5-4
3881,221,82,0,2022-6-27
3882,306,81,0,2022-2-20
3883,340,38,0,2022-2-19
3884,68,0,54,2022-6-10
3885,260,0,26,2022-3-1
3886,955,3,0,2022-1-22
3887,767,0,88,2022-3-25
3888,720,93,0,2022-6-11
3889,41,29,0,2022-1-3
3890,108,24,0,2022-1-18
3891,816,59,0,2022-4-8
3892,582,3,0,2022-3-5
3893,270,9,0,2022-5-18
3894,914,0,62,2022-6-7
3895,924,61,0,2022-6-5
3896,490,19,0,2022-4-10
3897,959,0,29,2022-2-26
3898,814,18,0,2022-6-3
3899,836,0,14,2022-6-17
3900,600,0,93,2022-5-27
3901,5,28,0,2022-5-7
3902,448,58,0,2022-4-4
3903,665,0,88,2022-5-22
3904,306,0,53,2022-2-2
3905,301,83,0,2022-6-24
3906,646,43,0,2022-6-3
3907,512,0,75,2022-5-20
3908,171,0,56,2022-3-14
3909,441,15,0,2022-3-27
3910,877,36,0,2022-6-12
3911,438,0,23,2022-3-14
3912,443,0,54,2022-6-16
3913,390,24,0,2022-1-5
3914,198,33,0,2022-4-5
3915,264,0,26,2022-6-21
3916,791,0,42,2022-1-8
3917,697,0,27,2022-5-5
3918,212,38,0,2022-5-4
3919,848,24,0,2022-2-16
3920,973,69,0,2022-4-27
3921,838,11,0,2022-4-8
3922,388,0,1,2022-6-27
3923,699,54,0,2022-5-1
3924,720,0,21,2022-3-17
3925,231,57,0,2022-1-17
3926,172,0,38,2022-4-20
3927,507,30,0,2022-5-9
3928,790,30,0,2022-6-13
3929,547,75,0,2022-5-16
3930,882,94,0,2022-5-12
3931,926,9,0,2022-2-3
3932,532,0,67,2022-3-6
3933,313,89,0,2022-3-18
3934,840,52,0,2022-3-25
3935,580,4,0,2022-5-5
3936,273,37,0,2022-2-19
3937,647,0,18,2022-2-15
3938,49,0,47,2022-4-3
3939,906,0,98,2022-2-5
3940,397,0,63,2022-2-22
3941,941,0,38,2022-4-23
3942,355,91,0,2022-1-23
3943,132,33,0,2022-3-16
3944,466,0,82,2022-3-9
3945,101,0,92,2022-6-21
3946,787,40,0,2022-1-6
3947,329,0,98,2022-5-5
3948,405,0,70,2022-5-17
3949,21,62,0,2022-3-12
3950,285,0,19,2022-3-6
3951,362,0,14,2022-1-14
3952,832,0,92,2022-6-22
3953,420,86,0,2022-4-5
3954,785,68,0,2022-3-1
3955,52,0,91,2022-3-17
3956,60,94,0,2022-4-13
3957,942,53,0,2022-3-8
3958,418,48,0,2022-2-21
3959,802,0,54,2022-6-3
3960,875,0,49,2022-5-15
3961,668,0,89,2022-3-10
3962,488,35,0,2022-2-9
3963,862,0,31,2022-5-20
3964,664,21,0,2022-5-15
3965,533,0,46,2022-5-22
3966,534,34,0,2022-5-18
3967,977,47,0,2022-5-4
3968,869,53,0,2022-1-8
3969,475,0,17,2022-6-8
3970,301,0,100,2022-3-2
3971,406,0,57,2022-5-12
3972,800,96,0,2022-4-19
3973,294,26,0,2022-4-9
3974,656,74,0,2022-3-15
3975,627,90,0,2022-4-9
3976,489,96,0,2022-1-19
3977,100,54,0,2022-3-12
3978,171,0,44,2022-3-22
3979,266,0,20,2022-4-8
3980,958,31,0,2022-2-14
3981,388,4,0,2022-1-2
3982,23,11,0,2022-3-14
3983,592,0,37,2022-1-12
3984,452,50,0,2022-4-10
3985,535,56,0,2022-1-26
3986,157,0,98,2022-6-4
3987,732,1,0,2022-1-2
3988,474,0,92,2022-5-13
3989,302,48,0,2022-2-11
3990,305,0,26,2022-6-23
3991,57,0,28,2022-2-13
3992,468,20,0,2022-1-25
3993,377,0,91,2022-1-22
3994,262,51,0,2022-2-23
3995,57,99,0,2022-3-10
3996,736,0,48,2022-5-27
3997,892,0,66,2022-4-19
3998,726,93,0,2022-1-14
3999,938,0,8,2022-1-10
4000,91,67,0,2022-2-26
4001,670,61,0,2022-2-23
4002,731,33,0,2022-2-17
4003,898,0,72,2022-4-22
4004,861,0,98,2022-2-3
4005,135,76,0,2022-6-9
4006,909,60,0,2022-3-15
4007,891,4,0,2022-6-26
4008,446,12,0,2022-1-27
4009,47,0,15,2022-5-18
4010,465,6,0,2022-2-24
4011,433,47,0,2022-3-9
4012,785,0,9,2022-2-14
4013,222,0,67,2022-4-16
4014,569,0,91,2022-1-12
4015,278,71,0,2022-1-18
4016,386,0,84,2022-1-16
4017,345,0,89,2022-5-27
4018,558,41,0,2022-4-10
4019,688,64,0,2022-4-27
4020,21,0,55,2022-3-1
4021,626,0,47,2022-2-25
4022,200,16,0,2022-4-17
4023,597,74,0,2022-6-6
4024,963,53,0,2022-3-23
4025,346,0,86,2022-3-19
4026,734,0,31,2022-6-25
4027,217,62,0,2022-5-9
4028,7,51,0,2022-3-17
4029,600,0,31,2022-3-14
4030,841,8,0,2022-6-19
4031,957,0,47,2022-1-4
4032,758,95,0,2022-1-27
4033,539,0,38,2022-6-25
4034,353,39,0,2022-3-1
4035,662,0,44,2022-6-22
4036,497,0,64,2022-6-20
4037,629,87,0,2022-1-5
4038,878,0,34,2022-2-7
4039,346,93,0,2022-1-5
4040,577,0,35,2022-4-5
4041,537,37,0,2022-2-26
4042,623,55,0,2022-2-24
4043,502,17,0,2022-1-18
4044,630,0,12,2022-1-8
4045,269,8,0,2022-2-23
4046,906,61,0,2022-5-27
4047,638,44,0,2022-4-19
4048,624,0,2,2022-2-16
4049,450,54,0,2022-3-13
4050,920,52,0,2022-3-22
4051,454,0,67,2022-3-3
4052,577,76,0,2022-2-25
4053,468,65,0,2022-5-22
4054,738,0,28,2022-4-10
4055,294,25,0,2022-3-14
4056,474,0,12,2022-4-21
4057,509,0,56,2022-4-20
4058,49,61,0,2022-6-21
4059,227,0,88,2022-5-15
4060,773,64,0,2022-3-1
4061,104,0,65,2022-6-12
4062,286,3,0,2022-6-14
4063,51,0,1,2022-5-3
4064,138,0,31,2022-3-18
4065,42,0,46,2022-6-26
4066,159,0,82,2022-5-9
4067,151,72,0,2022-3-12
4068,789,0,54,2022-5-23
4069,994,0,90,2022-5-12
4070,321,0,95,2022-4-24
4071,668,0,67,2022-2-19
4072,612,0,13,2022-2-26
4073,383,7,0,2022-6-26
4074,107,69,0,2022-2-17
4075,743,0,35,2022-1-15
4076,630,0,98,2022-2-8
4077,69,0,43,2022-6-15
4078,732,0,32,2022-3-23
4079,142,0,69,2022-2-8
4080,921,0,99,2022-1-3
4081,908,0,56,2022-4-14
4082,144,66,0,2022-5-22
4083,324,0,57,2022-4-16
4084,409,71,0,2022-6-26
4085,126,0,52,2022-1-25
4086,9,0,57,2022-2-16
4087,494,94,0,2022-5-22
4088,884,0,60,2022-4-25
4089,948,13,0,2022-1-18
4090,211,39,0,2022-5-16
4091,11,11,0,2022-1-19
4092,87,77,0,2022-5-1
4093,137,81,0,2022-6-27
4094,30,69,0,2022-1-27
4095,113,0,92,2022-2-14
4096,29,43,0,2022-1-5
4097,563,0,20,2022-5-15
4098,242,20,0,2022-1-26
4099,87,0,92,2022-1-11
4100,105,19,0,2022-3-3
4101,528,0,94,2022-2-5
4102,20,96,0,2022-2-15
4103,48,44,0,2022-3-19
4104,523,0,33,2022-3-13
4105,420,0,9,2022-4-14
4106,163,9,0,2022-4-22
4107,546,0,74,2022-2-3
4108,334,0,16,2022-3-11
4109,120,0,69,2022-1-8
4110,835,0,49,2022-1-4
4111,111,92,0,2022-5-11
4112,527,0,10,2022-6-13
4113,438,24,0,2022-6-11
4114,335,38,0,2022-3-5
4115,411,0,24,2022-5-21
4116,832,0,13,2022-2-11
4117,823,86,0,2022-5-17
4118,877,55,0,2022-1-13
4119,659,0,49,2022-3-25
4120,976,0,44,2022-4-9
4121,487,0,63,2022-4-19
4122,788,0,93,2022-4-6
4123,862,0,15,2022-3-18
4124,921,0,100,2022-6-12
4125,874,0,38,2022-5-10
4126,924,0,30,2022-6-12
4127,275,41,0,2022-4-9
4128,616,0,57,2022-3-27
4129,899,0,15,2022-6-7
4130,573,82,0,2022-5-11
4131,844,62,0,2022-1-19
4132,334,21,0,2022-4-8
4133,924,91,0,2022-3-25
4134,47,41,0,2022-1-16
4135,63,0,93,2022-5-18
4136,341,60,0,2022-4-21
4137,650,0,89,2022-1-7
4138,519,100,0,2022-1-5
4139,211,81,0,2022-2-15
4140,549,17,0,2022-3-20
4141,9,66,0,2022-5-23
4142,11,87,0,2022-1-20
4143,916,0,59,2022-4-26
4144,385,0,79,2022-4-26
4145,418,0,90,2022-3-1
4146,940,89,0,2022-2-18
4147,517,0,9,2022-5-1
4148,849,0,79,2022-4-19
4149,187,0,16,2022-6-27
4150,176,0,14,2022-4-14
4151,433,0,30,2022-5-11
4152,381,0,2,2022-1-8
4153,207,0,67,2022-6-4
4154,738,0,73,2022-2-18
4155,687,0,39,2022-4-11
4156,323,0,4,2022-5-6
4157,556,0,33,2022-4-12
4158,615,97,0,2022-6-4
4159,579,56,0,2022-4-6
4160,883,27,0,2022-6-3
4161,411,0,83,2022-1-4
4162,792,0,57,2022-5-18
4163,347,0,87,2022-4-23
4164,782,0,28,2022-5-1
4165,468,84,0,2022-5-5
4166,42,0,49,2022-6-25
4167,476,0,1,2022-2-16
4168,693,0,56,2022-4-14
4169,735,84,0,2022-4-24
4170,282,69,0,2022-1-9
4171,528,0,38,2022-1-14
4172,690,0,5,2022-1-7
4173,678,0,6,2022-5-2
4174,993,0,51,2022-1-1
4175,584,0,84,2022-4-2
4176,729,54,0,2022-2-10
4177,563,0,90,2022-6-4
4178,372,56,0,2022-2-11
4179,633,24,0,2022-1-14
4180,344,0,55,2022-1-1
4181,786,0,74,2022-2-22
4182,543,0,36,2022-1-5
4183,562,100,0,2022-6-11
4184,937,0,89,2022-1-19
4185,511,0,32,2022-6-6
4186,624,71,0,2022-2-1
4187,790,1,0,2022-6-5
4188,568,90,0,2022-1-18
4189,572,73,0,2022-6-4
4190,126,0,62,2022-5-16
4191,549,36,0,2022-6-11
4192,22,0,9,2022-5-15
4193,292,0,47,2022-1-14
4194,621,0,57,2022-5-4
4195,1000,0,25,2022-2-1
4196,88,47,0,2022-6-26
4197,350,0,22,2022-6-26
4198,565,0,7,2022-2-27
4199,873,20,0,2022-4-10
4200,698,0,86,2022-2-7
4201,770,68,0,2022-5-12
4202,287,0,74,2022-1-6
4203,832,0,65,2022-2-11
4204,180,0,2,2022-1-20
4205,504,0,72,2022-5-21
4206,299,30,0,2022-5-6
4207,895,30,0,2022-4-7
4208,183,25,0,2022-2-20
4209,713,25,0,2022-1-25
4210,74,0,42,2022-5-17
4211,804,24,0,2022-4-16
4212,389,0,17,2022-3-16
4213,597,0,36,2022-1-12
4214,9,35,0,2022-4-10
4215,399,86,0,2022-2-27
4216,371,0,31,2022-3-10
4217,932,54,0,2022-6-27
4218,128,64,0,2022-2-22
4219,665,0,31,2022-5-19
4220,529,0,17,2022-5-7
4221,559,0,51,2022-5-4
4222,229,100,0,2022-3-17
4223,47,0,10,2022-1-24
4224,120,0,98,2022-2-13
4225,982,0,8,2022-6-20
4226,429,77,0,2022-2-24
4227,696,61,0,2022-2-2
4228,295,0,60,2022-4-21
4229,46,60,0,2022-4-25
4230,578,0,5,2022-5-22
4231,304,0,62,2022-4-17
4232,907,24,0,2022-5-17
4233,237,54,0,2022-4-24
4234,819,93,0,2022-6-15
4235,829,0,7,2022-5-12
4236,714,65,0,2022-1-21
4237,220,39,0,2022-2-9
4238,456,10,0,2022-3-7
4239,512,0,87,2022-6-8
4240,734,83,0,2022-2-16
4241,336,0,46,2022-1-20
4242,172,0,57,2022-2-25
4243,284,0,87,2022-2-24
4244,789,0,26,2022-6-26
4245,838,14,0,2022-6-25
4246,138,42,0,2022-3-17
4247,500,52,0,2022-2-25
4248,608,55,0,2022-5-20
4249,350,16,0,2022-2-6
4250,677,50,0,2022-5-8
4251,266,75,0,2022-4-25
4252,679,68,0,2022-4-10
4253,132,0,99,2022-4-25
4254,875,1,0,2022-4-12
4255,950,82,0,2022-1-18
4256,675,0,27,2022-4-12
4257,170,28,0,2022-2-15
4258,395,1,0,2022-1-4
4259,340,0,44,2022-4-9
4260,231,0,25,2022-3-27
4261,512,0,21,2022-6-8
4262,438,38,0,2022-1-25
4263,33,10,0,2022-4-5
4264,62,0,63,2022-1-13
4265,64,14,0,2022-4-27
4266,212,0,64,2022-2-15
4267,456,92,0,2022-1-16
4268,388,78,0,2022-5-18
4269,589,75,0,2022-6-11
4270,964,0,69,2022-6-6
4271,581,60,0,2022-3-15
4272,288,0,50,2022-6-22
4273,814,89,0,2022-6-23
4274,160,0,31,2022-5-11
4275,467,43,0,2022-5-27
4276,858,87,0,2022-3-9
4277,138,34,0,2022-3-7
4278,802,0,33,2022-2-13
4279,589,26,0,2022-5-14
4280,823,24,0,2022-5-14
4281,584,50,0,2022-1-14
4282,848,0,17,2022-3-20
4283,73,95,0,2022-4-16
4284,271,21,0,2022-3-19
4285,227,94,0,2022-6-18
4286,48,0,90,2022-5-26
4287,993,0,64,2022-1-1
4288,319,10,0,2022-1-15
4289,938,0,6,2022-1-9
4290,993,0,89,2022-5-16
4291,769,0,8,2022-2-1
4292,833,0,25,2022-5-20
4293,372,2,0,2022-4-3
4294,835,79,0,2022-4-7
4295,128,0,68,2022-2-5
4296,269,39,0,2022-3-4
4297,924,0,91,2022-1-27
4298,665,0,39,2022-6-22
4299,382,89,0,2022-4-20
4300,4,0,29,2022-5-12
4301,625,0,79,2022-5-22
4302,752,84,0,2022-6-26
4303,698,25,0,2022-6-3
4304,272,0,29,2022-6-22
4305,663,0,64,2022-6-7
4306,856,63,0,2022-4-8
4307,763,62,0,2022-2-6
4308,314,0,21,2022-6-6
4309,100,0,71,2022-2-22
4310,128,0,6,2022-4-11
4311,187,1,0,2022-6-14
4312,917,64,0,2022-2-3
4313,423,5,0,2022-3-7
4314,406,47,0,2022-5-27
4315,522,4,0,2022-6-1
4316,536,52,0,2022-2-21
4317,22,0,87,2022-2-3
4318,408,55,0,2022-3-17
4319,662,98,0,2022-5-3
4320,858,29,0,2022-4-17
4321,198,0,77,2022-5-19
4322,550,70,0,2022-1-1
4323,962,0,39,2022-5-13
4324,587,61,0,2022-4-12
4325,60,40,0,2022-5-15
4326,433,4,0,2022-6-25
4327,213,0,38,2022-1-1
4328,585,28,0,2022-2-18
4329,755,0,47,2022-5-7
4330,180,95,0,2022-1-4
4331,144,0,27,2022-2-10
4332,244,0,1,2022-2-15
4333,449,0,44,2022-1-23
4334,368,0,72,2022-3-8
4335,35,4,0,2022-6-22
4336,461,17,0,2022-4-7
4337,733,37,0,2022-2-5
4338,692,0,81,2022-1-11
4339,30,0,81,2022-4-27
4340,44,0,53,2022-2-21
4341,121,0,39,2022-4-19
4342,146,75,0,2022-6-12
4343,833,0,51,2022-6-24
4344,697,0,88,2022-5-20
4345,988,0,37,2022-4-1
4346,364,0,90,2022-1-5
4347,475,0,95,2022-3-20
4348,730,37,0,2022-6-15
4349,336,87,0,2022-4-13
4350,901,0,61,2022-5-22
4351,906,70,0,2022-6-2
4352,613,74,0,2022-1-26
4353,725,1,0,2022-3-9
4354,296,62,0,2022-1-26
4355,549,18,0,2022-4-16
4356,38,0,81,2022-3-22
4357,262,0,59,2022-1-16
4358,25,48,0,2022-2-25
4359,727,0,39,2022-1-16
4360,911,0,47,2022-4-20
4361,185,93,0,2022-5-15
4362,405,0,90,2022-4-26
4363,764,53,0,2022-4-26
4364,828,59,0,2022-3-18
4365,898,61,0,2022-3-6
4366,937,63,0,2022-1-27
4367,660,24,0,2022-2-8
4368,638,79,0,2022-5-22
4369,696,0,64,2022-5-10
4370,683,0,92,2022-3-27
4371,955,87,0,2022-5-17
4372,749,19,0,2022-5-2
4373,620,0,79,2022-5-18
4374,144,0,33,2022-6-25
4375,246,0,100,2022-6-11
4376,800,0,15,2022-3-4
4377,541,0,14,2022-5-17
4378,773,22,0,2022-3-8
4379,910,0,73,2022-2-19
4380,773,11,0,2022-1-13
4381,367,46,0,2022-1-3
4382,637,0,41,2022-5-6
4383,394,0,37,2022-5-4
4384,295,0,93,2022-4-2
4385,431,7,0,2022-4-22
4386,225,66,0,2022-2-8
4387,377,3,0,2022-6-27
4388,841,0,65,2022-6-18
4389,435,23,0,2022-1-3
4390,304,90,0,2022-4-24
4391,200,65,0,2022-4-25
4392,445,0,56,2022-6-10
4393,597,93,0,2022-4-24
4394,117,0,20,2022-6-16
4395,48,0,67,2022-2-6
4396,208,50,0,2022-4-1
4397,979,24,0,2022-2-3
4398,926,0,5,2022-6-18
4399,808,0,57,2022-4-22
4400,281,0,47,2022-1-14
4401,770,100,0,2022-6-15
4402,279,42,0,2022-2-24
4403,889,0,82,2022-4-6
4404,600,33,0,2022-4-19
4405,789,34,0,2022-5-13
4406,908,93,0,2022-2-24
4407,852,89,0,2022-5-23
4408,52,29,0,2022-5-20
4409,79,94,0,2022-4-12
4410,429,0,47,2022-6-13
4411,202,38,0,2022-6-4
4412,342,71,0,2022-2-12
4413,293,77,0,2022-2-17
4414,434,81,0,2022-6-8
4415,641,0,32,2022-4-10
4416,563,0,16,2022-5-5
4417,674,19,0,2022-6-20
4418,81,0,82,2022-1-23
4419,200,48,0,2022-5-7
4420,921,52,0,2022-2-12
4421,187,28,0,2022-1-5
4422,206,25,0,2022-6-7
4423,847,0,72,2022-5-11
4424,45,0,27,2022-5-25
4425,764,97,0,2022-5-1
4426,498,51,0,2022-4-14
4427,743,27,0,2022-1-27
